id,key,value,type 
45528455,layer,1,regular
45528455,maxspeed,80,regular
45528455,name,Werribee Line,regular
45528455,oneway,yes,regular
45528455,railway,rail,regular
45528455,usage,main,regular
45528455,voltage,1500,regular
45544636,source,nearmap,regular
45544636,building,yes,regular
45586251,source,nearmap,regular
45586251,railway,rail,regular
45604911,building,yes,regular
45604911,levels,2,building
45638955,source,nearmap,regular
45638955,railway,rail,regular
45638955,service,siding,regular
45683439,electrified,contact_line,regular
45683439,frequency,0,regular
45683439,gauge,1600,regular
45683439,maxspeed,40,regular
45683439,name,Flemington Racecourse line,regular
45683439,railway,rail,regular
45683439,service,crossover,regular
45683439,source,nearmap,regular
45683439,voltage,1500,regular
45697831,source,nearmap,regular
45697831,highway,path,regular
45736683,foot,yes,regular
45736683,highway,footway,regular
45761420,name,Bluestone Walk,regular
45761420,source,nearmap,regular
45761420,highway,residential,regular
45761420,name,vicmap,source
45761559,source,nearmap,regular
45761559,highway,path,regular
45765290,sport,cricket,regular
45765290,source,nearmap,regular
45765290,leisure,pitch,regular
45765290,sport:1,football,regular
45765290,sport:2,rugby,regular
45765290,surface,grass,regular
45775821,source,nearmap,regular
45775821,highway,footway,regular
45788892,name,Willandra Court,regular
45788892,source,nearmap,regular
45788892,highway,residential,regular
45792334,name,Sunrise Drive,regular
45792334,source,nearmap,regular
45792334,highway,residential,regular
45792334,name,Vicmap,source
45792558,highway,service,regular
45792558,service,parking_aisle,regular
45792903,oneway,yes,regular
45792903,source,nearmap,regular
45792903,highway,tertiary_link,regular
45802407,highway,service,regular
45814280,source,nearmap,regular
45814280,highway,service,regular
45841483,name,Skipton Close,regular
45841483,source,nearmap,regular
45841483,highway,residential,regular
45841483,name,vicmap,source
45844532,layer,1,regular
45844532,access,private,regular
45844532,building,house,regular
45844532,city,Melbourne,addr
45844532,state,Victoria,addr
45844532,street,Petalnina Drive,addr
45844532,country,AU,addr
45844532,postcode,3152,addr
45844532,housenumber,30,addr
45884523,name,Dulcify Court,regular
45884523,source,nearmap,regular
45884523,highway,residential,regular
45891296,landuse,residential,regular
45926594,name,Kiewa Crescent,regular
45926594,source,yahoo:survey,regular
45926594,highway,residential,regular
45974530,name,Alvis Close,regular
45974530,source,nearmap,regular
45974530,highway,residential,regular
45974530,name,Vicmap,source
45976066,name,Pinjara Court,regular
45976066,source,nearmap,regular
45976066,highway,residential,regular
45976066,name,Vicmap,source
45976494,source,nearmap,regular
45976494,highway,service,regular
45978554,access,permissive,regular
45978554,highway,residential,regular
45979026,name,Tara Court,regular
45979026,source,nearmap,regular
45979026,highway,residential,regular
45979026,name,vicmap,source
46023283,source,nearmap,regular
46023283,highway,footway,regular
46048094,name,Kara Court,regular
46048094,highway,residential,regular
46073795,highway,unclassified,regular
46073795,lanes,1,regular
46073795,maxspeed,50,regular
46073795,oneway,yes,regular
46073795,surface,asphalt,regular
46109237,source,nearmap,regular
46109237,building,yes,regular
46129094,highway,service,regular
46129094,service,parking_aisle,regular
46137410,source,nearmap,regular
46137410,railway,rail,regular
46137410,service,yard,regular
46146131,name,Stratheden Place,regular
46146131,source,nearmap,regular
46146131,highway,residential,regular
46149031,railway,rail,regular
46149031,service,siding,regular
46218299,leisure,garden,regular
46276850,source,nearmap,regular
46276850,bicycle,yes,regular
46276850,highway,footway,regular
46332528,name,Hampshire Road,regular
46332528,highway,residential,regular
46337607,name,Georgia Place,regular
46337607,highway,residential,regular
46337607,name,vicmap,source
46339916,name,Miller Street,regular
46339916,lanes,1,regular
46339916,oneway,yes,regular
46339916,highway,tertiary,regular
46380950,highway,service,regular
46380950,service,parking_aisle,regular
46411597,name,Ferntree Gully Road,regular
46411597,highway,primary_link,regular
46418141,highway,residential,regular
46420936,name,Heath Street,regular
46420936,highway,footway,regular
46493003,ref,M780,regular
46493003,name,Western Port Highway,regular
46493003,lanes,2,regular
46493003,oneway,yes,regular
46493003,highway,trunk,regular
46493003,maxspeed,100,regular
46494778,sport,cricket,regular
46494778,source,nearmap,regular
46494778,leisure,pitch,regular
46500336,name,Bus Parking,regular
46500336,highway,service,regular
46500336,service,parking_aisle,regular
46502858,name,Brookwater Parade,regular
46502858,lanes,1,regular
46502858,oneway,yes,regular
46502858,highway,residential,regular
46502858,maxspeed,50,regular
46504105,oneway,yes,regular
46504105,highway,unclassified,regular
46504105,maxspeed,60,regular
46505427,name,Princes Highway Service Road,regular
46505427,lanes,1,regular
46505427,oneway,yes,regular
46505427,highway,residential,regular
46593574,name,Melbourne Water Pipe Reserve,regular
46593574,landuse,pipeline,regular
46593574,leisure,park,regular
46597150,source,nearmap,regular
46597150,leisure,playground,regular
46599189,lit,yes,regular
46599189,name,Moondara Street,regular
46599189,oneway,yes,regular
46599189,source,nearmap,regular
46599189,highway,residential,regular
46599189,surface,asphalt,regular
46599189,maxspeed,50,regular
46599189,motor_vehicle,yes,regular
46599189,maxspeed,AU:urban,source
46607003,name,Oldis Close,regular
46607003,highway,residential,regular
46607003,name,vicmap,source
46607425,name,Royal Park Avenue,regular
46607425,oneway,yes,regular
46607425,source,nearmap,regular
46607425,highway,residential,regular
46629692,foot,yes,regular
46629692,name,Ringwood - Belgrave Rail Trail,regular
46629692,bicycle,yes,regular
46629692,highway,cycleway,regular
46629692,cycleway,track,regular
46649322,highway,residential,regular
46649322,maxspeed,50,regular
46649322,name,Begonia Court,regular
46649322,source,VicMap,regular
46655952,source,nearmap,regular
46655952,highway,footway,regular
46702720,name,Moorookyle Avenue,regular
46702720,oneway,yes,regular
46702720,source,nearmap,regular
46702720,highway,residential,regular
46702720,cycleway,lane,regular
46702720,maxspeed,50,regular
46703905,foot,yes,regular
46703905,highway,footway,regular
46704914,name,Isabella Way,regular
46704914,oneway,yes,regular
46704914,highway,residential,regular
46704914,maxspeed,50,regular
46746278,oneway,yes,regular
46746278,source,nearmap,regular
46746278,highway,service,regular
46746278,service,parking_aisle,regular
46751596,barrier,fence,regular
46752786,source,nearmap,regular
46752786,highway,path,regular
46817076,name,Assembly Hall,regular
46817076,building,yes,regular
46817076,city,Melbourne,addr
46817076,street,Collins Street,addr
46817076,postcode,3000,addr
46817076,housenumber,156,addr
46819175,name,Sugargum Court,regular
46819175,highway,residential,regular
46819175,maxspeed,50,regular
46851844,source,nearmap,regular
46851844,highway,path,regular
46870018,layer,1,regular
46870018,source,nearmap,regular
46870018,highway,footway,regular
46915647,highway,service,regular
46915647,service,alley,regular
46944846,foot,yes,regular
46944846,name,Edgewood Court,regular
46944846,oneway,no,regular
46944846,bicycle,yes,regular
46944846,highway,residential,regular
46944846,surface,asphalt,regular
46944846,maxspeed,50,regular
46959062,foot,yes,regular
46959062,source,nearmap,regular
46959062,bicycle,yes,regular
46959062,highway,cycleway,regular
46959062,surface,unpaved,regular
46959062,cycleway,track,regular
46977690,highway,tertiary,regular
46977690,junction,roundabout,regular
46980441,source,nearmap,regular
46980441,bicycle,yes,regular
46980441,highway,footway,regular
46980441,surface,unpaved,regular
46985235,oneway,yes,regular
46985235,highway,tertiary,regular
46985235,junction,roundabout,regular
47063199,leisure,playground,regular
47108709,highway,tertiary,regular
47158423,source,nearmap,regular
47158423,highway,footway,regular
47170181,source,nearmap,regular
47170181,highway,path,regular
47183709,foot,yes,regular
47183709,highway,footway,regular
47296852,source,nearmap,regular
47296852,highway,path,regular
47346069,highway,service,regular
47354738,name,Glenmanor Close,regular
47354738,oneway,no,regular
47354738,source,nearmap,regular
47354738,highway,residential,regular
47359182,source,nearmap,regular
47359182,highway,footway,regular
47411312,highway,service,regular
47439318,source,nearmap,regular
47439318,highway,service,regular
47471158,source,nearmap,regular
47471158,highway,service,regular
47475220,highway,service,regular
47475220,service,driveway,regular
47475220,surface,concrete,regular
47478337,amenity,car_wash,regular
47478337,building,yes,regular
47519720,source,nearmap,regular
47519720,highway,service,regular
47519720,service,alley,regular
47528882,highway,service,regular
47528882,service,parking_aisle,regular
47529171,building,yes,regular
47569259,name,Gourlay Road,regular
47569259,lanes,2,regular
47569259,oneway,yes,regular
47569259,highway,tertiary,regular
47569259,surface,asphalt,regular
47569259,maxspeed,60,regular
47570162,name,Royal Crescent,regular
47570162,oneway,yes,regular
47570162,highway,tertiary,regular
47570609,name,Wellington Drive,regular
47570609,oneway,yes,regular
47570609,highway,residential,regular
47574321,highway,service,regular
47574321,service,parking_aisle,regular
47652420,source,nearmap,regular
47652420,highway,path,regular
47654869,landuse,commercial,regular
47657828,highway,service,regular
47657828,service,parking_aisle,regular
47776405,name,Bunyip Court,regular
47776405,highway,residential,regular
47785783,oneway,yes,regular
47785783,highway,service,regular
47792293,name,Drum Close,regular
47792293,source,nearmap,regular
47792293,highway,residential,regular
47805785,name,Longwood Avenue,regular
47805785,oneway,yes,regular
47805785,highway,residential,regular
47873630,building,yes,regular
47873630,name,harvey world travel,landmark
47883452,name,Heales Street,regular
47883452,highway,residential,regular
47883452,maxspeed,50,regular
47893840,source,nearmap,regular
47893840,highway,service,regular
47893840,service,parking_aisle,regular
47913137,highway,residential,regular
47982301,source,survey,regular
47982301,highway,footway,regular
47982301,surface,unpaved,regular
48029431,name,Orchid Close,regular
48029431,highway,residential,regular
48029431,maxspeed,50,regular
48035341,layer,1,regular
48035341,building,yes,regular
48099720,name,Kinsmead Street,regular
48099720,highway,residential,regular
48116036,name,Bower Court,regular
48116036,source,nearmap,regular
48116036,highway,residential,regular
48120063,foot,yes,regular
48120063,source,nearmap,regular
48120063,highway,footway,regular
48121760,highway,residential,regular
48121760,lit,yes,regular
48121760,maxspeed,50,regular
48121760,name,Currajong Street,regular
48151324,source,nearmap,regular
48151324,highway,path,regular
48154659,foot,yes,regular
48154659,source,nearmap,regular
48154659,highway,footway,regular
48160873,foot,yes,regular
48160873,access,private,regular
48160873,highway,footway,regular
48162415,source,nearmap,regular
48162415,highway,residential,regular
48162809,source,nearmap,regular
48162809,highway,service,regular
48208303,fixme,sport=?,regular
48208303,leisure,pitch,regular
48210095,name,Cowley Street,regular
48210095,source,nearmap,regular
48210095,highway,residential,regular
48210095,name,vicmap,source
48224027,name,New Holland Drive,regular
48224027,oneway,yes,regular
48224027,highway,unclassified,regular
48265559,name,Tulloch Drive,regular
48265559,highway,residential,regular
48274100,name,Middle Road,regular
48274100,highway,residential,regular
48330482,source,nearmap,regular
48330482,highway,footway,regular
48333651,access,private,regular
48333651,source,nearmap,regular
48333651,amenity,parking,regular
48333952,source,nearmap,regular
48333952,landuse,industrial,regular
48343889,ref,M11,regular
48343889,name,Peninsula Link,regular
48343889,lanes,2,regular
48343889,oneway,yes,regular
48343889,highway,motorway,regular
48343889,website,www.peninsulalink.com.au,regular
48343889,maxspeed,100,regular
48343889,opening_date,early 2013,regular
48379517,name,Pebble Beach Place,regular
48379517,highway,residential,regular
48383580,source,nearmap,regular
48383580,leisure,park,regular
48433094,name,Catalina Crescent,regular
48433094,highway,residential,regular
48482943,access,private,regular
48482943,source,nearmap,regular
48482943,highway,service,regular
48486570,source,nearmap,regular
48486570,highway,service,regular
48488049,highway,tertiary,regular
48528936,source,nearmap,regular
48528936,highway,service,regular
48528936,service,alley,regular
48530965,source,nearmap,regular
48530965,landuse,industrial,regular
48530965,street,Cawley Road,addr
48530965,housenumber,9,addr
48532562,foot,yes,regular
48532562,source,nearmap,regular
48532562,bicycle,yes,regular
48532562,highway,cycleway,regular
48532562,surface,concrete,regular
48532562,cycleway,track,regular
48570206,name,Electric House,regular
48570206,office,company,regular
48570206,building,yes,regular
48570206,city,Melbourne,addr
48570206,street,Market Street,addr
48570206,postcode,3000,addr
48570206,housenumber,40,addr
48570525,access,private,regular
48570525,highway,service,regular
48570970,source,nearmap,regular
48570970,highway,service,regular
48570970,maxspeed,10,regular
48581389,source,nearmap,regular
48581389,railway,rail,regular
48581389,service,siding,regular
48584001,source,nearmap,regular
48584001,railway,rail,regular
48621997,name,Rennie Street,regular
48621997,highway,tertiary,regular
48621997,surface,asphalt,regular
48621997,maxspeed,80,regular
48663498,natural,water,regular
48673371,layer,5,regular
48673371,power,line,regular
48673371,cables,6,regular
48673371,source,nearmap,regular
48673371,voltage,220000,regular
48674546,highway,service,regular
48674546,service,parking_aisle,regular
48677254,source,nearmap,regular
48677254,highway,residential,regular
48715015,amenity,school,regular
48731592,foot,yes,regular
48731592,source,nearmap,regular
48731592,bicycle,yes,regular
48731592,highway,path,regular
48788567,name,Galileo Court,regular
48788567,highway,residential,regular
48792850,name,Walkers Road,regular
48792850,lanes,1,regular
48792850,oneway,yes,regular
48792850,highway,residential,regular
48792850,surface,paved,regular
48794762,foot,yes,regular
48794762,highway,footway,regular
48838683,foot,yes,regular
48838683,highway,footway,regular
48849579,highway,service,regular
48849725,name,Wolsey Court,regular
48849725,highway,residential,regular
48849880,name,Springfield Court,regular
48849880,source,nearmap,regular
48849880,highway,residential,regular
48849999,foot,yes,regular
48849999,bicycle,yes,regular
48849999,highway,footway,regular
48871346,foot,yes,regular
48871346,highway,footway,regular
48875664,foot,yes,regular
48875664,highway,footway,regular
48890486,name,Sherbourne Terrace,regular
48890486,highway,residential,regular
48890486,maxspeed,50,regular
48948003,name,Philpott Street,regular
48948003,highway,residential,regular
48952875,source,nearmap,regular
48952875,building,yes,regular
48983410,name,Emilja Court,regular
48983410,highway,residential,regular
48986206,name,Waverley Street,regular
48986206,highway,residential,regular
48986792,highway,service,regular
48986792,service,parking_aisle,regular
49022645,name,Sunbird Avenue,regular
49022645,oneway,yes,regular
49022645,source,Bing,regular
49022645,highway,residential,regular
49022645,name,Vicmap,source
49035292,name,Bellarine Drive,regular
49035292,source,Bing,regular
49035292,highway,residential,regular
49035292,name,Vicmap,source
49035431,name,Jersey Road,regular
49035431,source,nearmap,regular
49035431,highway,residential,regular
49035809,oneway,yes,regular
49035809,highway,service,regular
49036556,name,Kim Court,regular
49036556,source,nearmap,regular
49036556,highway,residential,regular
49036918,name,Parkland Drive,regular
49036918,oneway,yes,regular
49036918,source,nearmap,regular
49036918,highway,residential,regular
49044716,name,Heytesbury Street,regular
49044716,source,nearmap,regular
49044716,highway,residential,regular
49072044,amenity,parking,regular
49076307,name,Maroondah Highway Service Road,regular
49076307,oneway,yes,regular
49076307,highway,unclassified,regular
49125046,layer,-1,regular
49125046,tunnel,yes,regular
49125046,waterway,drain,regular
49130654,source,nearmap,regular
49130654,highway,service,regular
49132244,amenity,parking,regular
49134382,name,Lipizzaner Court,regular
49134382,source,nearmap,regular
49134382,highway,residential,regular
49173821,name,Wilton Avenue,regular
49173821,highway,residential,regular
49176230,name,Cole Street,regular
49176230,highway,residential,regular
49187392,source,gps,regular
49187392,highway,footway,regular
49232008,foot,yes,regular
49232008,access,permissive,regular
49232008,covered,yes,regular
49232008,highway,footway,regular
49239044,source,nearmap,regular
49239044,highway,path,regular
49285469,name,Casuarina Avenue,regular
49285469,source,nearmap,regular
49285469,highway,residential,regular
49285469,surface,paved,regular
49325543,name,Maintop Ridge,regular
49325543,source,Bing,regular
49325543,highway,residential,regular
49325543,name,Vicmap,source
49393396,source,nearmap,regular
49393396,highway,footway,regular
49395569,foot,yes,regular
49395569,highway,footway,regular
49454453,amenity,parking,regular
49454453,parking,surface,regular
49454453,surface,asphalt,regular
49459307,name,Former Crown Coaches Depot,regular
49459307,layer,-3,regular
49459307,landuse,brownfield,regular
49550271,name,The Geelong College (Senior School),regular
49550271,amenity,school,regular
49580979,highway,residential,regular
49580979,junction,roundabout,regular
49664525,sport,tennis,regular
49664525,access,private,regular
49664525,leisure,pitch,regular
49666946,name,Leyden Avenue,regular
49666946,highway,residential,regular
49666946,surface,sand,regular
49666946,maxspeed,50,regular
49677162,highway,footway,regular
49730433,name,Mantell Street,regular
49730433,highway,residential,regular
49736972,name,Shell Road,regular
49736972,oneway,yes,regular
49736972,highway,tertiary,regular
49736972,maxspeed,60,regular
49742347,name,Moolap Station Road,regular
49742347,highway,residential,regular
49743164,area,yes,regular
49743164,highway,service,regular
49743164,service,driveway,regular
49809821,building,yes,regular
49830872,foot,yes,regular
49830872,bicycle,yes,regular
49830872,highway,cycleway,regular
49830872,surface,concrete,regular
49830872,cycleway,track,regular
49890751,foot,yes,regular
49890751,highway,footway,regular
49948538,ref,1,regular
49948538,area,yes,regular
49948538,name,Platform 1,regular
49948538,railway,platform,regular
49961452,highway,service,regular
50009299,building,yes,regular
50127054,area,yes,regular
50127054,highway,service,regular
50127054,service,driveway,regular
50127054,surface,concrete,regular
50184335,highway,service,regular
50184335,service,parking_aisle,regular
50219047,name,Hotham Street,regular
50219047,source,Bing;Vicmap,regular
50219047,highway,residential,regular
50330657,name,The Melbourne Steamship Company,regular
50330657,building,yes,regular
50330657,levels,6,building
50344618,railway,rail,regular
50344618,service,siding,regular
50427026,name,Sachiko Place,regular
50427026,highway,residential,regular
50510938,source,nearmap,regular
50510938,highway,path,regular
50633975,interpolation,all,addr
50717133,highway,service,regular
50717133,service,driveway,regular
50731018,name,Hollywood Drive,regular
50731018,highway,residential,regular
50731018,name,VicMap,source
50731828,name,Napier Way,regular
50731828,highway,residential,regular
50813815,name,Hillcrest Drive,regular
50813815,source,nearmap,regular
50813815,highway,residential,regular
50978519,source,nearmap,regular
50978519,highway,service,regular
50978519,service,alley,regular
51062465,area,yes,regular
51062465,highway,service,regular
51062465,service,driveway,regular
51129245,source,nearmap,regular
51129245,landuse,industrial,regular
51129245,street,Tooronga Road,addr
51129245,housename,Stonnington City Council Depot,addr
51129245,housenumber,293,addr
51187713,name,Featherbrook Drive,regular
51187713,lanes,2,regular
51187713,oneway,no,regular
51187713,source,nearmap,regular
51187713,highway,tertiary,regular
51187713,surface,asphalt,regular
51187713,maxspeed,default residential speed limit in Australia,source
51200276,highway,service,regular
51252487,name,Malibu Boulevard,regular
51252487,source,nearmap,regular
51252487,highway,tertiary,regular
51252487,maxspeed,default residential speed limit in Australia,source
51372949,highway,service,regular
51372949,service,alley,regular
51529774,source,nearmap,regular
51529774,barrier,fence,regular
51541507,source,nearmap,regular
51541507,leisure,slipway,regular
51630725,source,nearmap,regular
51630725,highway,service,regular
51653005,source,nearmap,regular
51653005,highway,service,regular
51655667,foot,yes,regular
51655667,highway,footway,regular
51676476,layer,1,regular
51676476,bridge,yes,regular
51676476,source,nearmap,regular
51676476,highway,path,regular
51680697,name,Howsted Court,regular
51680697,source,nearmap,regular
51680697,highway,residential,regular
51718926,foot,yes,regular
51718926,source,nearmap,regular
51718926,highway,footway,regular
51757256,name,Pullman Melbourne on the Park,regular
51757256,phone,+61 3 94192000,regular
51757256,tourism,hotel,regular
51757256,website,http://m.pullmanhotels.com/gb/hotel-9875-pullman-melbourne-on-the-park/index.shtml,regular
51757256,building,yes,regular
51757256,city,East Melbourne,addr
51757256,street,Wellington Parade,addr
51757256,postcode,3002,addr
51757256,levels,2,building
51757256,housenumber,192,addr
51769488,highway,residential,regular
51769488,junction,roundabout,regular
51793728,name,McGregor Road Service Road,regular
51793728,oneway,yes,regular
51793728,highway,service,regular
51793728,maxspeed,50,regular
51797231,source,nearmap,regular
51797231,highway,path,regular
51805448,highway,service,regular
51805448,service,driveway,regular
51814289,barrier,fence,regular
51874169,source,nearmap,regular
51874169,building,yes,regular
51970608,name,Banksia Street,regular
51970608,oneway,no,regular
51970608,highway,tertiary,regular
51970608,surface,asphalt,regular
51970608,maxspeed,50,regular
51977196,name,Lundgren Chain Reserve,regular
51977196,leisure,park,regular
52013856,name,Thomas Court,regular
52013856,highway,residential,regular
52050915,name,Hill Street,regular
52050915,source,nearmap,regular
52050915,highway,residential,regular
52050915,name,Vicmap,source
52135805,source,nearmap,regular
52135805,building,yes,regular
52212712,highway,service,regular
52313104,name,KFC Drive-Thru,regular
52313104,highway,service,regular
52313104,service,drive-through,regular
52329754,name,Paramount Boulevard,regular
52329754,oneway,yes,regular
52329754,source,nearmap,regular
52329754,highway,unclassified,regular
52433856,foot,yes,regular
52433856,layer,1,regular
52433856,bridge,yes,regular
52433856,source,nearmap,regular
52433856,highway,cycleway,regular
52433856,cycleway,track,regular
52436029,name,Berkeley Crescent,regular
52436029,oneway,yes,regular
52436029,source,nearmap,regular
52436029,highway,residential,regular
52436029,maxspeed,50,regular
52444985,amenity,parking,regular
52561833,oneway,yes,regular
52561833,source,nearmap,regular
52561833,highway,service,regular
52561833,service,parking_aisle,regular
52631705,source,nearmap,regular
52631705,highway,cycleway,regular
52656929,source,Yahoo,regular
52656929,highway,path,regular
52663824,name,Danaher Drive,regular
52663824,oneway,yes,regular
52663824,highway,unclassified,regular
52672807,source,nearmap,regular
52672807,highway,path,regular
52734604,foot,designated,regular
52734604,bicycle,designated,regular
52734604,highway,path,regular
52962312,foot,yes,regular
52962312,source,Bing,regular
52962312,bicycle,yes,regular
52962312,highway,cycleway,regular
52962312,cycleway,track,regular
52986135,leisure,park,regular
53084623,highway,track,regular
53084623,tracktype,grade1,regular
53159157,highway,service,regular
53159157,lanes,1,regular
53159157,oneway,yes,regular
53256688,foot,yes,regular
53256688,source,nearmap,regular
53256688,highway,cycleway,regular
53256688,cycleway,track,regular
53355288,bridge,yes,regular
53355288,highway,secondary,regular
53355288,layer,1,regular
53355288,maxspeed,60,regular
53355288,name,Murray Road,regular
53355288,oneway,yes,regular
53355288,surface,asphalt,regular
53618267,name,Aranmore Crescent,regular
53618267,highway,residential,regular
53742466,source,nearmap,regular
53742466,building,yes,regular
53790905,highway,footway,regular
54029765,foot,yes,regular
54029765,layer,-1,regular
54029765,tunnel,yes,regular
54029765,highway,footway,regular
54358599,foot,yes,regular
54358599,name,Diamond Creek Trail,regular
54358599,source,survey,regular
54358599,bicycle,yes,regular
54358599,highway,cycleway,regular
54358599,surface,paved,regular
54450284,foot,yes,regular
54450284,highway,cycleway,regular
54568671,source,nearmap,regular
54568671,highway,service,regular
54568671,service,parking_aisle,regular
54661873,landuse,grass,regular
54672238,foot,yes,regular
54672238,name,Plenty River Trail,regular
54672238,bicycle,yes,regular
54672238,highway,cycleway,regular
54672238,surface,paved,regular
54690700,name,Cedar Grove,regular
54690700,access,permissive,regular
54690700,highway,residential,regular
54690700,surface,unpaved,regular
54786608,name,Yuonga Road,regular
54786608,source,survey,regular
54786608,highway,residential,regular
54786608,surface,asphalt,regular
54786608,maxspeed,50,regular
54844801,highway,residential,regular
54844801,junction,roundabout,regular
54844801,maxspeed,50,regular
54844801,source,bing,regular
54906697,name,St. Georges Avenue,regular
54906697,source,nearmap,regular
54906697,highway,residential,regular
54931125,foot,designated,regular
54931125,source,nearmap,regular
54931125,highway,cycleway,regular
54931125,surface,concrete,regular
55087799,highway,tertiary,regular
55087799,maxspeed,40,regular
55087799,name,Civic Parade,regular
55087799,network,T,regular
55087799,oneway,yes,regular
55087799,ref,T 11,regular
55209656,foot,yes,regular
55209656,highway,footway,regular
55334044,foot,yes,regular
55334044,source,nearmap,regular
55334044,highway,footway,regular
55478266,foot,yes,regular
55478266,highway,footway,regular
55688366,name,Sandra Street,regular
55688366,oneway,yes,regular
55688366,highway,residential,regular
55688366,maxspeed,50,regular
55878853,highway,residential,regular
55878853,maxspeed,50,regular
55878853,name,Spectacle Crescent,regular
55878853,source,nearmap,regular
55878853,surface,asphalt,regular
55881264,oneway,yes,regular
55881264,source,nearmap,regular
55881264,highway,service,regular
55881264,service,parking_aisle,regular
55893798,highway,service,regular
55952761,lanes,1,regular
55952761,highway,secondary,regular
55952761,junction,roundabout,regular
56005352,highway,service,regular
56005352,service,parking_aisle,regular
56008307,name,Queen Street,regular
56008307,oneway,yes,regular
56008307,source,nearmap,regular
56008307,highway,residential,regular
56008307,maxspeed,50,regular
56008307,name,photo,source
56051256,name,Brock Court,regular
56051256,source,nearmap,regular
56051256,highway,residential,regular
56051256,maxspeed,50,regular
56051657,amenity,place_of_worship,regular
56051657,building,yes,regular
56117560,name,Seymour Line,regular
56117560,gauge,1600,regular
56117560,oneway,yes,regular
56117560,source,Bing,regular
56117560,railway,rail,regular
56117560,maxspeed,130,regular
56117560,electrified,no,regular
56166547,natural,water,regular
56225644,highway,service,regular
56225644,service,parking_aisle,regular
56384758,name,Twelfth Avenue,regular
56384758,source,nearmap,regular
56384758,highway,unclassified,regular
56384758,surface,unpaved,regular
56394955,name,Buna Avenue,regular
56394955,highway,residential,regular
56394955,maxspeed,50,regular
56428901,foot,yes,regular
56428901,highway,footway,regular
56623715,name,Elise Court,regular
56623715,highway,residential,regular
56724038,name,Saniky Street,regular
56724038,highway,residential,regular
56752904,highway,service,regular
57007034,foot,yes,regular
57007034,access,no,regular
57007034,highway,service,regular
57007034,motorcar,private,regular
57266378,source,nearmap,regular
57266378,highway,residential,regular
57266378,maxspeed,50,regular
57357431,name,French Road,regular
57357431,source,nearmap,regular
57357431,highway,unclassified,regular
57456792,name,Saxonwood Drive,regular
57456792,source,bing,regular
57456792,highway,residential,regular
57565700,highway,unclassified,regular
57565700,maxspeed,50,regular
57565700,name,Haul Road,regular
57565700,source,nearmap,regular
57594287,lit,yes,regular
57594287,oneway,yes,regular
57594287,highway,tertiary,regular
57594287,surface,asphalt,regular
57594287,maxspeed,50,regular
57594287,motor_vehicle,yes,regular
57594287,maxspeed,AU:urban,source
57672968,lit,yes,regular
57672968,oneway,yes,regular
57672968,highway,residential,regular
57672968,surface,paved,regular
57672968,maxspeed,50,regular
57672968,tracktype,grade1,regular
57672968,smoothness,excellent,regular
57672968,maxspeed,AU:urban,source
57693185,name,Cashmore Place,regular
57693185,source,nearmap,regular
57693185,highway,residential,regular
57766576,name,Margaret Court,regular
57766576,source,Bing,regular
57766576,highway,residential,regular
57766576,name,Vicmap,source
57883215,sport,cricket,regular
57883215,leisure,pitch,regular
57885403,layer,1,regular
57885403,bridge,yes,regular
57885403,source,nearmap,regular
57885403,highway,path,regular
57919095,highway,service,regular
57932428,ref,C412,regular
57932428,name,Belgrave - Gembrook Road,regular
57932428,highway,secondary,regular
57932428,surface,asphalt,regular
57932428,forward,Monbulk;Gembrook,destination
57932428,backward,Belgrave,destination
57987995,source,nearmap,regular
57987995,highway,service,regular
57987995,service,alley,regular
58055332,source,nearmap,regular
58055332,highway,service,regular
58055332,service,parking_aisle,regular
58071471,name,Brooklyn Road,regular
58071471,highway,tertiary,regular
58071471,surface,asphalt,regular
58071471,maxspeed,60,regular
58198607,name,Prentice Court,regular
58198607,oneway,yes,regular
58198607,source,nearmap,regular
58198607,highway,residential,regular
58199845,name,Milton Avenue,regular
58199845,source,Yahoo,regular
58199845,highway,residential,regular
58199845,name,Collins 1936,source
58217549,source,nearmap,regular
58217549,highway,residential,regular
58243572,name,Kirwan Avenue,regular
58243572,oneway,yes,regular
58243572,source,nearmap,regular
58243572,highway,residential,regular
58362382,foot,yes,regular
58362382,source,nearmap,regular
58362382,bicycle,yes,regular
58362382,highway,cycleway,regular
58362382,surface,concrete,regular
58362382,cycleway,track,regular
58404555,name,Hothlyn Drive,regular
58404555,source,nearmap,regular
58404555,highway,tertiary,regular
58404555,cycleway,lane,regular
58404555,name,survey,source
58416609,source,nearmap,regular
58416609,highway,service,regular
58473859,source,nearmap,regular
58473859,highway,primary_link,regular
58484672,name,Beechworth Avenue,regular
58484672,source,nearmap,regular
58484672,highway,residential,regular
58484672,maxspeed,50,regular
58509501,name,Rutherford Way,regular
58509501,source,nearmap,regular
58509501,highway,residential,regular
58573522,name,Sommeville Drive,regular
58573522,oneway,yes,regular
58573522,source,nearmap,regular
58573522,highway,residential,regular
58606962,name,Springs Road,regular
58606962,source,nearmap,regular
58606962,highway,unclassified,regular
58606962,surface,asphalt,regular
58606962,maxspeed,100,regular
58699436,source,nearmap,regular
58699436,highway,service,regular
58699436,service,alley,regular
58774535,name,Harper Close,regular
58774535,source,nearmap,regular
58774535,highway,residential,regular
58778249,name,Ben Loman Circuit,regular
58778249,source,nearmap,regular
58778249,highway,residential,regular
